 621: 0.974736, 0.569606 avg loss, 0.000149 rate, 19.647199 seconds, 39744 images
 622: 0.674612, 0.580106 avg loss, 0.000150 rate, 19.832253 seconds, 39808 images
 623: 0.625923, 0.584688 avg loss, 0.000151 rate, 19.860624 seconds, 39872 images
 624: 0.832547, 0.609474 avg loss, 0.000152 rate, 19.890636 seconds, 39936 images
 625: 0.655495, 0.614076 avg loss, 0.000153 rate, 19.833283 seconds, 40000 images
 626: 0.520145, 0.604683 avg loss, 0.000154 rate, 19.809095 seconds, 40064 images
 627: 0.820745, 0.626289 avg loss, 0.000155 rate, 19.778467 seconds, 40128 images
 628: 0.677665, 0.631427 avg loss, 0.000156 rate, 19.824063 seconds, 40192 images
 629: 0.621422, 0.630426 avg loss, 0.000157 rate, 19.829960 seconds, 40256 images
 630: 0.636356, 0.631019 avg loss, 0.000158 rate, 19.875085 seconds, 40320 images
 631: 0.554547, 0.623372 avg loss, 0.000159 rate, 14.140352 seconds, 40384 images
 632: 0.590708, 0.620106 avg loss, 0.000160 rate, 14.293517 seconds, 40448 images
 633: 0.590489, 0.617144 avg loss, 0.000161 rate, 14.276507 seconds, 40512 images
 634: 0.592551, 0.614685 avg loss, 0.000162 rate, 14.280963 seconds, 40576 images
 635: 0.463281, 0.599544 avg loss, 0.000163 rate, 14.254878 seconds, 40640 images
 636: 0.400742, 0.579664 avg loss, 0.000164 rate, 14.273770 seconds, 40704 images
 637: 0.514293, 0.573127 avg loss, 0.000165 rate, 14.262165 seconds, 40768 images
 638: 0.509272, 0.566741 avg loss, 0.000166 rate, 14.267688 seconds, 40832 images
 639: 0.506410, 0.560708 avg loss, 0.000167 rate, 14.266877 seconds, 40896 images
 640: 0.606606, 0.565298 avg loss, 0.000168 rate, 14.272026 seconds, 40960 images
 641: 0.404787, 0.549247 avg loss, 0.000169 rate, 19.695637 seconds, 41024 images
 642: 0.570789, 0.551401 avg loss, 0.000170 rate, 19.900701 seconds, 41088 images
 643: 0.745150, 0.570776 avg loss, 0.000171 rate, 19.880015 seconds, 41152 images
 644: 0.543251, 0.568024 avg loss, 0.000172 rate, 19.868106 seconds, 41216 images
 645: 0.446566, 0.555878 avg loss, 0.000173 rate, 19.802752 seconds, 41280 images
 646: 0.507901, 0.551080 avg loss, 0.000174 rate, 19.850496 seconds, 41344 images
 647: 0.471918, 0.543164 avg loss, 0.000175 rate, 19.836025 seconds, 41408 images
 648: 0.483551, 0.537203 avg loss, 0.000176 rate, 19.880523 seconds, 41472 images
 649: 0.469982, 0.530481 avg loss, 0.000177 rate, 19.870174 seconds, 41536 images
 650: 0.619844, 0.539417 avg loss, 0.000179 rate, 19.892238 seconds, 41600 images
 651: 0.842451, 0.569720 avg loss, 0.000180 rate, 7.158911 seconds, 41664 images
 652: 0.605894, 0.573338 avg loss, 0.000181 rate, 7.224447 seconds, 41728 images
 653: 0.494416, 0.565446 avg loss, 0.000182 rate, 7.234198 seconds, 41792 images
 654: 0.490498, 0.557951 avg loss, 0.000183 rate, 7.232635 seconds, 41856 images
 655: 0.528322, 0.554988 avg loss, 0.000184 rate, 7.240935 seconds, 41920 images
 656: 0.545659, 0.554055 avg loss, 0.000185 rate, 7.228494 seconds, 41984 images
 657: 0.592074, 0.557857 avg loss, 0.000186 rate, 7.224437 seconds, 42048 images
 658: 0.555824, 0.557654 avg loss, 0.000187 rate, 7.222817 seconds, 42112 images
 659: 0.530517, 0.554940 avg loss, 0.000189 rate, 7.198675 seconds, 42176 images
 660: 0.566933, 0.556139 avg loss, 0.000190 rate, 7.214801 seconds, 42240 images
 661: 0.505013, 0.551027 avg loss, 0.000191 rate, 7.662720 seconds, 42304 images
 662: 0.418520, 0.537776 avg loss, 0.000192 rate, 7.771368 seconds, 42368 images
 663: 0.433958, 0.527394 avg loss, 0.000193 rate, 7.764394 seconds, 42432 images
 664: 0.569683, 0.531623 avg loss, 0.000194 rate, 7.777736 seconds, 42496 images
 665: 0.443601, 0.522821 avg loss, 0.000196 rate, 7.785682 seconds, 42560 images
 666: 0.430580, 0.513597 avg loss, 0.000197 rate, 7.772170 seconds, 42624 images
 667: 0.475939, 0.509831 avg loss, 0.000198 rate, 7.750425 seconds, 42688 images
 668: 0.479675, 0.506816 avg loss, 0.000199 rate, 7.757446 seconds, 42752 images
 669: 0.376681, 0.493802 avg loss, 0.000200 rate, 7.764219 seconds, 42816 images
 670: 0.350782, 0.479500 avg loss, 0.000202 rate, 7.725916 seconds, 42880 images
 671: 0.398359, 0.471386 avg loss, 0.000203 rate, 9.608693 seconds, 42944 images
 672: 0.408293, 0.465077 avg loss, 0.000204 rate, 9.690355 seconds, 43008 images
 673: 0.441173, 0.462686 avg loss, 0.000205 rate, 9.721506 seconds, 43072 images
 674: 0.419333, 0.458351 avg loss, 0.000206 rate, 9.725979 seconds, 43136 images
 675: 0.434282, 0.455944 avg loss, 0.000208 rate, 9.744915 seconds, 43200 images
 676: 0.367558, 0.447105 avg loss, 0.000209 rate, 9.760199 seconds, 43264 images
 677: 0.354214, 0.437816 avg loss, 0.000210 rate, 9.723439 seconds, 43328 images
 678: 0.499193, 0.443954 avg loss, 0.000211 rate, 9.722219 seconds, 43392 images
 679: 0.389147, 0.438473 avg loss, 0.000213 rate, 9.698897 seconds, 43456 images
 680: 0.341460, 0.428772 avg loss, 0.000214 rate, 9.702780 seconds, 43520 images
 681: 0.434453, 0.429340 avg loss, 0.000215 rate, 14.137306 seconds, 43584 images
 682: 0.345177, 0.420924 avg loss, 0.000216 rate, 14.313364 seconds, 43648 images
 683: 0.412169, 0.420048 avg loss, 0.000218 rate, 14.332748 seconds, 43712 images
 684: 0.454034, 0.423447 avg loss, 0.000219 rate, 14.343338 seconds, 43776 images
 685: 0.356765, 0.416779 avg loss, 0.000220 rate, 14.309001 seconds, 43840 images
 686: 0.349980, 0.410099 avg loss, 0.000221 rate, 14.312429 seconds, 43904 images
 687: 0.425687, 0.411658 avg loss, 0.000223 rate, 14.266913 seconds, 43968 images
 688: 0.361843, 0.406676 avg loss, 0.000224 rate, 14.299673 seconds, 44032 images
 689: 0.350266, 0.401035 avg loss, 0.000225 rate, 14.251420 seconds, 44096 images
 690: 0.374259, 0.398358 avg loss, 0.000227 rate, 14.270803 seconds, 44160 images
 691: 0.343759, 0.392898 avg loss, 0.000228 rate, 15.512516 seconds, 44224 images
 692: 0.340767, 0.387685 avg loss, 0.000229 rate, 15.703191 seconds, 44288 images
 693: 0.364006, 0.385317 avg loss, 0.000231 rate, 15.694773 seconds, 44352 images
 694: 0.298547, 0.376640 avg loss, 0.000232 rate, 15.640661 seconds, 44416 images
 695: 0.407245, 0.379700 avg loss, 0.000233 rate, 15.588296 seconds, 44480 images
 696: 0.336894, 0.375420 avg loss, 0.000235 rate, 15.630713 seconds, 44544 images
 697: 0.344217, 0.372299 avg loss, 0.000236 rate, 15.586479 seconds, 44608 images
 698: 0.354389, 0.370508 avg loss, 0.000237 rate, 15.617384 seconds, 44672 images
 699: 0.369087, 0.370366 avg loss, 0.000239 rate, 15.638158 seconds, 44736 images
 700: 0.465346, 0.379864 avg loss, 0.000240 rate, 15.655584 seconds, 44800 images
 701: 0.452950, 0.387173 avg loss, 0.000241 rate, 13.330321 seconds, 44864 images
 702: 0.355614, 0.384017 avg loss, 0.000243 rate, 13.382880 seconds, 44928 images
 703: 0.341544, 0.379770 avg loss, 0.000244 rate, 13.372587 seconds, 44992 images
 704: 0.358657, 0.377658 avg loss, 0.000246 rate, 13.369363 seconds, 45056 images
 705: 0.435354, 0.383428 avg loss, 0.000247 rate, 13.392725 seconds, 45120 images
 706: 0.368103, 0.381895 avg loss, 0.000248 rate, 13.432356 seconds, 45184 images
 707: 0.325621, 0.376268 avg loss, 0.000250 rate, 13.399092 seconds, 45248 images
 708: 0.390938, 0.377735 avg loss, 0.000251 rate, 13.356417 seconds, 45312 images
 709: 0.370538, 0.377015 avg loss, 0.000253 rate, 13.336335 seconds, 45376 images
 710: 0.275678, 0.366882 avg loss, 0.000254 rate, 13.376086 seconds, 45440 images
 711: 0.361201, 0.366314 avg loss, 0.000256 rate, 11.956571 seconds, 45504 images
 712: 0.372329, 0.366915 avg loss, 0.000257 rate, 12.072444 seconds, 45568 images
 713: 0.416339, 0.371858 avg loss, 0.000258 rate, 12.064231 seconds, 45632 images
 714: 0.425091, 0.377181 avg loss, 0.000260 rate, 12.061133 seconds, 45696 images
 715: 0.323851, 0.371848 avg loss, 0.000261 rate, 12.018910 seconds, 45760 images
 716: 0.314600, 0.366123 avg loss, 0.000263 rate, 11.990819 seconds, 45824 images
 717: 0.447029, 0.374214 avg loss, 0.000264 rate, 12.000788 seconds, 45888 images
 718: 0.449950, 0.381787 avg loss, 0.000266 rate, 12.048905 seconds, 45952 images
 719: 0.399098, 0.383518 avg loss, 0.000267 rate, 12.048343 seconds, 46016 images
 720: 0.327421, 0.377909 avg loss, 0.000269 rate, 12.059458 seconds, 46080 images
 721: 0.338689, 0.373987 avg loss, 0.000270 rate, 11.941090 seconds, 46144 images
 722: 0.412092, 0.377797 avg loss, 0.000272 rate, 12.028028 seconds, 46208 images
 723: 0.379187, 0.377936 avg loss, 0.000273 rate, 12.030607 seconds, 46272 images
 724: 0.224613, 0.362604 avg loss, 0.000275 rate, 12.055158 seconds, 46336 images
 725: 0.345501, 0.360894 avg loss, 0.000276 rate, 12.026799 seconds, 46400 images
 726: 0.314527, 0.356257 avg loss, 0.000278 rate, 12.016321 seconds, 46464 images
 727: 0.421337, 0.362765 avg loss, 0.000279 rate, 12.025101 seconds, 46528 images
 728: 0.388204, 0.365309 avg loss, 0.000281 rate, 12.035966 seconds, 46592 images
 729: 0.339622, 0.362740 avg loss, 0.000282 rate, 12.045471 seconds, 46656 images
 730: 0.367149, 0.363181 avg loss, 0.000284 rate, 12.047945 seconds, 46720 images
 731: 0.522895, 0.379152 avg loss, 0.000286 rate, 7.160765 seconds, 46784 images
 732: 0.373469, 0.378584 avg loss, 0.000287 rate, 7.244900 seconds, 46848 images
 733: 0.551532, 0.395879 avg loss, 0.000289 rate, 7.248966 seconds, 46912 images
 734: 0.416563, 0.397947 avg loss, 0.000290 rate, 7.214283 seconds, 46976 images
 735: 0.394428, 0.397595 avg loss, 0.000292 rate, 7.209656 seconds, 47040 images
 736: 0.379059, 0.395742 avg loss, 0.000293 rate, 7.222715 seconds, 47104 images
 737: 0.501109, 0.406278 avg loss, 0.000295 rate, 7.206562 seconds, 47168 images
 738: 0.388801, 0.404531 avg loss, 0.000297 rate, 7.230367 seconds, 47232 images
 739: 0.326784, 0.396756 avg loss, 0.000298 rate, 7.231525 seconds, 47296 images
 740: 0.405497, 0.397630 avg loss, 0.000300 rate, 7.223470 seconds, 47360 images
 741: 0.563987, 0.414266 avg loss, 0.000301 rate, 18.470526 seconds, 47424 images
 742: 0.461411, 0.418980 avg loss, 0.000303 rate, 18.636710 seconds, 47488 images
 743: 0.659791, 0.443061 avg loss, 0.000305 rate, 18.701871 seconds, 47552 images
 744: 0.436461, 0.442401 avg loss, 0.000306 rate, 18.639635 seconds, 47616 images
 745: 0.525087, 0.450670 avg loss, 0.000308 rate, 18.578211 seconds, 47680 images
 746: 0.542403, 0.459843 avg loss, 0.000310 rate, 18.587786 seconds, 47744 images
 747: 0.542253, 0.468084 avg loss, 0.000311 rate, 18.609774 seconds, 47808 images
 748: 0.538609, 0.475137 avg loss, 0.000313 rate, 18.658126 seconds, 47872 images
 749: 0.487167, 0.476340 avg loss, 0.000315 rate, 18.645597 seconds, 47936 images
 750: 0.417744, 0.470480 avg loss, 0.000316 rate, 18.638592 seconds, 48000 images
 751: 0.356763, 0.459108 avg loss, 0.000318 rate, 13.236962 seconds, 48064 images
 752: 0.455042, 0.458702 avg loss, 0.000320 rate, 13.369754 seconds, 48128 images
 753: 0.501339, 0.462966 avg loss, 0.000321 rate, 13.375021 seconds, 48192 images
 754: 0.411999, 0.457869 avg loss, 0.000323 rate, 13.391972 seconds, 48256 images
 755: 0.454944, 0.457576 avg loss, 0.000325 rate, 13.387571 seconds, 48320 images
 756: 0.455341, 0.457353 avg loss, 0.000327 rate, 13.400358 seconds, 48384 images
 757: 0.484544, 0.460072 avg loss, 0.000328 rate, 13.380439 seconds, 48448 images
 758: 0.428786, 0.456943 avg loss, 0.000330 rate, 13.431927 seconds, 48512 images
 759: 0.432960, 0.454545 avg loss, 0.000332 rate, 13.403862 seconds, 48576 images
 760: 0.352842, 0.444375 avg loss, 0.000334 rate, 13.396309 seconds, 48640 images
 761: 0.483119, 0.448249 avg loss, 0.000335 rate, 18.448298 seconds, 48704 images
 762: 0.364708, 0.439895 avg loss, 0.000337 rate, 18.678526 seconds, 48768 images
 763: 0.427216, 0.438627 avg loss, 0.000339 rate, 18.685000 seconds, 48832 images
 764: 0.361500, 0.430914 avg loss, 0.000341 rate, 18.659313 seconds, 48896 images
 765: 0.495984, 0.437421 avg loss, 0.000342 rate, 18.622655 seconds, 48960 images
 766: 0.399362, 0.433615 avg loss, 0.000344 rate, 18.591075 seconds, 49024 images
 767: 0.327147, 0.422969 avg loss, 0.000346 rate, 18.595953 seconds, 49088 images
 768: 0.429130, 0.423585 avg loss, 0.000348 rate, 18.663231 seconds, 49152 images
 769: 0.461492, 0.427375 avg loss, 0.000350 rate, 18.655637 seconds, 49216 images
 770: 0.355702, 0.420208 avg loss, 0.000352 rate, 18.659189 seconds, 49280 images
 771: 0.370250, 0.415212 avg loss, 0.000353 rate, 16.529097 seconds, 49344 images
 772: 0.382340, 0.411925 avg loss, 0.000355 rate, 16.658742 seconds, 49408 images
 773: 0.392038, 0.409936 avg loss, 0.000357 rate, 16.615142 seconds, 49472 images
 774: 0.466446, 0.415587 avg loss, 0.000359 rate, 16.676694 seconds, 49536 images
 775: 0.290515, 0.403080 avg loss, 0.000361 rate, 16.663871 seconds, 49600 images
 776: 0.454089, 0.408181 avg loss, 0.000363 rate, 16.702999 seconds, 49664 images
 777: 0.325270, 0.399890 avg loss, 0.000364 rate, 16.690041 seconds, 49728 images
 778: 0.429594, 0.402860 avg loss, 0.000366 rate, 16.682251 seconds, 49792 images
 779: 0.348059, 0.397380 avg loss, 0.000368 rate, 16.630437 seconds, 49856 images
 780: 0.337134, 0.391356 avg loss, 0.000370 rate, 16.630714 seconds, 49920 images
 781: 0.399686, 0.392189 avg loss, 0.000372 rate, 9.590815 seconds, 49984 images
 782: 0.298912, 0.382861 avg loss, 0.000374 rate, 9.691476 seconds, 50048 images
 783: 0.337221, 0.378297 avg loss, 0.000376 rate, 9.680871 seconds, 50112 images
 784: 0.307280, 0.371195 avg loss, 0.000378 rate, 9.681447 seconds, 50176 images
 785: 0.399279, 0.374004 avg loss, 0.000380 rate, 9.694236 seconds, 50240 images
 786: 0.345395, 0.371143 avg loss, 0.000382 rate, 9.720132 seconds, 50304 images
 787: 0.352947, 0.369323 avg loss, 0.000384 rate, 9.711821 seconds, 50368 images
 788: 0.429770, 0.375368 avg loss, 0.000386 rate, 9.728773 seconds, 50432 images
 789: 0.354412, 0.373272 avg loss, 0.000388 rate, 9.730728 seconds, 50496 images
 790: 0.351603, 0.371105 avg loss, 0.000390 rate, 9.740643 seconds, 50560 images
 791: 0.597341, 0.393729 avg loss, 0.000391 rate, 19.707343 seconds, 50624 images
 792: 0.461842, 0.400540 avg loss, 0.000393 rate, 19.874494 seconds, 50688 images
 793: 0.466234, 0.407110 avg loss, 0.000395 rate, 19.869550 seconds, 50752 images
 794: 0.528381, 0.419237 avg loss, 0.000397 rate, 19.907994 seconds, 50816 images
 795: 0.493795, 0.426693 avg loss, 0.000399 rate, 19.884323 seconds, 50880 images
 796: 0.444323, 0.428456 avg loss, 0.000401 rate, 19.888399 seconds, 50944 images
 797: 0.399917, 0.425602 avg loss, 0.000403 rate, 19.883625 seconds, 51008 images
 798: 0.463296, 0.429371 avg loss, 0.000406 rate, 19.887519 seconds, 51072 images
 799: 0.452673, 0.431701 avg loss, 0.000408 rate, 19.840759 seconds, 51136 images
 800: 0.422420, 0.430773 avg loss, 0.000410 rate, 19.879258 seconds, 51200 images
 801: 0.387139, 0.426410 avg loss, 0.000412 rate, 15.557899 seconds, 51264 images
 802: 0.390478, 0.422817 avg loss, 0.000414 rate, 15.717263 seconds, 51328 images
 803: 0.398053, 0.420340 avg loss, 0.000416 rate, 15.662129 seconds, 51392 images
 804: 0.404057, 0.418712 avg loss, 0.000418 rate, 15.594064 seconds, 51456 images
 805: 0.326199, 0.409461 avg loss, 0.000420 rate, 15.625326 seconds, 51520 images
 806: 0.428136, 0.411328 avg loss, 0.000422 rate, 15.728209 seconds, 51584 images
 807: 0.376967, 0.407892 avg loss, 0.000424 rate, 15.739041 seconds, 51648 images
 808: 0.316293, 0.398732 avg loss, 0.000426 rate, 15.667795 seconds, 51712 images
 809: 0.312811, 0.390140 avg loss, 0.000428 rate, 15.577806 seconds, 51776 images
 810: 0.377666, 0.388893 avg loss, 0.000430 rate, 15.580970 seconds, 51840 images
 811: 0.402029, 0.390206 avg loss, 0.000433 rate, 7.155511 seconds, 51904 images
 812: 0.345927, 0.385778 avg loss, 0.000435 rate, 7.229925 seconds, 51968 images
 813: 0.324852, 0.379686 avg loss, 0.000437 rate, 7.251174 seconds, 52032 images
 814: 0.340618, 0.375779 avg loss, 0.000439 rate, 7.250813 seconds, 52096 images
 815: 0.435130, 0.381714 avg loss, 0.000441 rate, 7.224791 seconds, 52160 images
 816: 0.347199, 0.378263 avg loss, 0.000443 rate, 7.211867 seconds, 52224 images
 817: 0.263720, 0.366808 avg loss, 0.000446 rate, 7.194869 seconds, 52288 images
 818: 0.362873, 0.366415 avg loss, 0.000448 rate, 7.196692 seconds, 52352 images
 819: 0.313859, 0.361159 avg loss, 0.000450 rate, 7.192046 seconds, 52416 images
 820: 0.296000, 0.354643 avg loss, 0.000452 rate, 7.190899 seconds, 52480 images
 821: 0.606660, 0.379845 avg loss, 0.000454 rate, 14.168596 seconds, 52544 images
 822: 0.455178, 0.387378 avg loss, 0.000457 rate, 14.336834 seconds, 52608 images
 823: 0.458686, 0.394509 avg loss, 0.000459 rate, 14.311359 seconds, 52672 images
 824: 0.352088, 0.390267 avg loss, 0.000461 rate, 14.283915 seconds, 52736 images
 825: 0.367451, 0.387985 avg loss, 0.000463 rate, 14.266441 seconds, 52800 images
 826: 0.392713, 0.388458 avg loss, 0.000466 rate, 14.255639 seconds, 52864 images
 827: 0.427995, 0.392412 avg loss, 0.000468 rate, 14.259753 seconds, 52928 images
 828: 0.381206, 0.391291 avg loss, 0.000470 rate, 14.292678 seconds, 52992 images
 829: 0.427172, 0.394879 avg loss, 0.000472 rate, 14.263751 seconds, 53056 images
 830: 0.379185, 0.393310 avg loss, 0.000475 rate, 14.283598 seconds, 53120 images
 831: 0.306330, 0.384612 avg loss, 0.000477 rate, 16.511782 seconds, 53184 images
 832: 0.529106, 0.399061 avg loss, 0.000479 rate, 16.661493 seconds, 53248 images
 833: 0.394967, 0.398652 avg loss, 0.000481 rate, 16.658875 seconds, 53312 images
 834: 0.344008, 0.393187 avg loss, 0.000484 rate, 16.650081 seconds, 53376 images
 835: 0.303754, 0.384244 avg loss, 0.000486 rate, 16.638448 seconds, 53440 images
 836: 0.339407, 0.379760 avg loss, 0.000488 rate, 16.637246 seconds, 53504 images
 837: 0.316325, 0.373417 avg loss, 0.000491 rate, 16.606718 seconds, 53568 images
 838: 0.312627, 0.367338 avg loss, 0.000493 rate, 16.606446 seconds, 53632 images
 839: 0.324459, 0.363050 avg loss, 0.000496 rate, 16.596958 seconds, 53696 images
 840: 0.327751, 0.359520 avg loss, 0.000498 rate, 16.661676 seconds, 53760 images
 841: 0.305977, 0.354166 avg loss, 0.000500 rate, 19.827324 seconds, 53824 images
 842: 0.314455, 0.350195 avg loss, 0.000503 rate, 19.936423 seconds, 53888 images
 843: 0.338520, 0.349027 avg loss, 0.000505 rate, 19.824620 seconds, 53952 images
 844: 0.407594, 0.354884 avg loss, 0.000507 rate, 19.825723 seconds, 54016 images
 845: 0.407164, 0.360112 avg loss, 0.000510 rate, 19.878883 seconds, 54080 images
 846: 0.367765, 0.360877 avg loss, 0.000512 rate, 19.960813 seconds, 54144 images
 847: 0.414442, 0.366234 avg loss, 0.000515 rate, 19.854682 seconds, 54208 images
 848: 0.366558, 0.366266 avg loss, 0.000517 rate, 19.829022 seconds, 54272 images
 849: 0.345920, 0.364231 avg loss, 0.000520 rate, 19.837630 seconds, 54336 images
 850: 0.477567, 0.375565 avg loss, 0.000522 rate, 19.894417 seconds, 54400 images
 851: 0.299821, 0.367991 avg loss, 0.000524 rate, 13.237646 seconds, 54464 images
 852: 0.369548, 0.368146 avg loss, 0.000527 rate, 13.389653 seconds, 54528 images
 853: 0.386592, 0.369991 avg loss, 0.000529 rate, 13.379529 seconds, 54592 images
 854: 0.351841, 0.368176 avg loss, 0.000532 rate, 13.395067 seconds, 54656 images
 855: 0.348826, 0.366241 avg loss, 0.000534 rate, 13.383251 seconds, 54720 images
 856: 0.424549, 0.372072 avg loss, 0.000537 rate, 13.373729 seconds, 54784 images
 857: 0.326923, 0.367557 avg loss, 0.000539 rate, 13.348268 seconds, 54848 images
 858: 0.474301, 0.378231 avg loss, 0.000542 rate, 13.336953 seconds, 54912 images
 859: 0.421884, 0.382597 avg loss, 0.000544 rate, 13.350606 seconds, 54976 images
 860: 0.346137, 0.378951 avg loss, 0.000547 rate, 13.397928 seconds, 55040 images
 861: 0.495777, 0.390633 avg loss, 0.000550 rate, 18.471526 seconds, 55104 images
 862: 0.431825, 0.394752 avg loss, 0.000552 rate, 18.662376 seconds, 55168 images
 863: 0.445011, 0.399778 avg loss, 0.000555 rate, 18.591744 seconds, 55232 images
 864: 0.352351, 0.395036 avg loss, 0.000557 rate, 18.614180 seconds, 55296 images
 865: 0.388447, 0.394377 avg loss, 0.000560 rate, 18.568776 seconds, 55360 images
 866: 0.410508, 0.395990 avg loss, 0.000562 rate, 18.581637 seconds, 55424 images
 867: 0.412477, 0.397638 avg loss, 0.000565 rate, 18.583462 seconds, 55488 images
 868: 0.415344, 0.399409 avg loss, 0.000568 rate, 18.604389 seconds, 55552 images
 869: 0.363606, 0.395829 avg loss, 0.000570 rate, 18.562621 seconds, 55616 images
 870: 0.406683, 0.396914 avg loss, 0.000573 rate, 18.581139 seconds, 55680 images
 872: 0.389818, 0.394892 avg loss, 0.000578 rate, 14.283548 seconds, 55808 images
 873: 0.365861, 0.391989 avg loss, 0.000581 rate, 14.266211 seconds, 55872 images
 874: 0.371627, 0.389952 avg loss, 0.000584 rate, 14.263036 seconds, 55936 images
 875: 0.344849, 0.385442 avg loss, 0.000586 rate, 14.242613 seconds, 56000 images
 876: 0.300181, 0.376916 avg loss, 0.000589 rate, 14.282327 seconds, 56064 images
 877: 0.328670, 0.372091 avg loss, 0.000592 rate, 14.254436 seconds, 56128 images
 878: 0.334289, 0.368311 avg loss, 0.000594 rate, 14.257413 seconds, 56192 images
 879: 0.282692, 0.359749 avg loss, 0.000597 rate, 14.277448 seconds, 56256 images
 880: 0.312360, 0.355010 avg loss, 0.000600 rate, 14.271777 seconds, 56320 images
 881: 0.285450, 0.348054 avg loss, 0.000602 rate, 10.297406 seconds, 56384 images
 882: 0.263801, 0.339629 avg loss, 0.000605 rate, 10.418119 seconds, 56448 images
 883: 0.337145, 0.339380 avg loss, 0.000608 rate, 10.382039 seconds, 56512 images
 884: 0.312629, 0.336705 avg loss, 0.000611 rate, 10.389183 seconds, 56576 images
 885: 0.248456, 0.327880 avg loss, 0.000613 rate, 10.389268 seconds, 56640 images
 886: 0.219661, 0.317058 avg loss, 0.000616 rate, 10.381972 seconds, 56704 images
 887: 0.297235, 0.315076 avg loss, 0.000619 rate, 10.381011 seconds, 56768 images
 888: 0.293813, 0.312950 avg loss, 0.000622 rate, 10.416300 seconds, 56832 images
 889: 0.269711, 0.308626 avg loss, 0.000625 rate, 10.397418 seconds, 56896 images
 890: 0.214693, 0.299233 avg loss, 0.000627 rate, 10.379398 seconds, 56960 images
 891: 0.298106, 0.299120 avg loss, 0.000630 rate, 15.437045 seconds, 57024 images
 892: 0.318923, 0.301100 avg loss, 0.000633 rate, 15.639053 seconds, 57088 images
 893: 0.294642, 0.300454 avg loss, 0.000636 rate, 15.679265 seconds, 57152 images
 894: 0.318560, 0.302265 avg loss, 0.000639 rate, 15.685934 seconds, 57216 images
 895: 0.294252, 0.301464 avg loss, 0.000642 rate, 15.601879 seconds, 57280 images
 896: 0.231353, 0.294453 avg loss, 0.000645 rate, 15.601722 seconds, 57344 images
 897: 0.247003, 0.289708 avg loss, 0.000647 rate, 15.587944 seconds, 57408 images
 898: 0.247280, 0.285465 avg loss, 0.000650 rate, 15.589937 seconds, 57472 images
 899: 0.288882, 0.285807 avg loss, 0.000653 rate, 15.602297 seconds, 57536 images
 900: 0.253034, 0.282529 avg loss, 0.000656 rate, 15.594533 seconds, 57600 images
 901: 0.252582, 0.279535 avg loss, 0.000659 rate, 16.512505 seconds, 57664 images
 902: 0.267771, 0.278358 avg loss, 0.000662 rate, 16.725341 seconds, 57728 images
 903: 0.237270, 0.274249 avg loss, 0.000665 rate, 16.743959 seconds, 57792 images
 904: 0.332673, 0.280092 avg loss, 0.000668 rate, 16.637204 seconds, 57856 images
 905: 0.266612, 0.278744 avg loss, 0.000671 rate, 16.577327 seconds, 57920 images
 906: 0.245336, 0.275403 avg loss, 0.000674 rate, 16.614082 seconds, 57984 images
 907: 0.225463, 0.270409 avg loss, 0.000677 rate, 16.623658 seconds, 58048 images
 908: 0.247807, 0.268149 avg loss, 0.000680 rate, 16.677827 seconds, 58112 images
 909: 0.253692, 0.266703 avg loss, 0.000683 rate, 16.662977 seconds, 58176 images
 910: 0.229520, 0.262985 avg loss, 0.000686 rate, 16.660751 seconds, 58240 images
 911: 0.252307, 0.261917 avg loss, 0.000689 rate, 10.288517 seconds, 58304 images
 912: 0.206450, 0.256370 avg loss, 0.000692 rate, 10.378184 seconds, 58368 images
 913: 0.285368, 0.259270 avg loss, 0.000695 rate, 10.378648 seconds, 58432 images
 914: 0.283130, 0.261656 avg loss, 0.000698 rate, 10.384392 seconds, 58496 images
 915: 0.282750, 0.263765 avg loss, 0.000701 rate, 10.396163 seconds, 58560 images
 916: 0.275357, 0.264925 avg loss, 0.000704 rate, 10.398695 seconds, 58624 images
 917: 0.341308, 0.272563 avg loss, 0.000707 rate, 10.404062 seconds, 58688 images
 918: 0.319971, 0.277304 avg loss, 0.000710 rate, 10.388277 seconds, 58752 images
 919: 0.319627, 0.281536 avg loss, 0.000713 rate, 10.404446 seconds, 58816 images
 920: 0.365204, 0.289903 avg loss, 0.000716 rate, 10.377285 seconds, 58880 images
 921: 0.316127, 0.292525 avg loss, 0.000720 rate, 11.880688 seconds, 58944 images
 922: 0.286342, 0.291907 avg loss, 0.000723 rate, 12.026838 seconds, 59008 images
 923: 0.314243, 0.294141 avg loss, 0.000726 rate, 12.025301 seconds, 59072 images
 924: 0.440686, 0.308795 avg loss, 0.000729 rate, 12.022699 seconds, 59136 images
 925: 0.341346, 0.312050 avg loss, 0.000732 rate, 12.027725 seconds, 59200 images
 926: 0.281619, 0.309007 avg loss, 0.000735 rate, 12.019058 seconds, 59264 images
 927: 0.296363, 0.307743 avg loss, 0.000738 rate, 12.001898 seconds, 59328 images
 929: 0.348441, 0.304016 avg loss, 0.000745 rate, 11.999193 seconds, 59456 images
 930: 0.243674, 0.297982 avg loss, 0.000748 rate, 12.017758 seconds, 59520 images
 931: 0.317897, 0.299973 avg loss, 0.000751 rate, 13.261183 seconds, 59584 images
 932: 0.273788, 0.297355 avg loss, 0.000755 rate, 13.394184 seconds, 59648 images
 933: 0.296061, 0.297226 avg loss, 0.000758 rate, 13.395805 seconds, 59712 images
